,id_post,id_parent_post,id_article,id_user,created_at,status,headline,body,positive_votes,negative_votes,label_argumentsused,label_discriminating,label_inappropriate,label_offtopic,label_personalstories,label_possiblyfeedback,label_sentimentnegative,label_sentimentneutral,label_sentimentpositive,is_staff,article_path,article_title,article_publishing_date,text,lang
5457,264283,264282.0,3133,26239,2015-09-03 13:41:15.970,online,,"...mit altach zwei mal knapp am aufstieg gescheitert, mit grödig aufgestiegen und als aufsteiger für die europa league qualifiziert und mit salzburg den meistertiel und cupsieg geholt. super vita eigentlich, wenn man sich seinen werdegang nüchtern und ohne vorurteile ansieht.",12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/FussballInternational,Adi Hütter trainiert Young Boys Bern,2015-09-03 10:43:18.000," ... zweimal versagt der Groschen auf der Treppe, mit dem Fitnessstudio der Geschichte und wir sind ein aufsteigender Stern für das Carry-on von Context, mit einem Tassenpool und einem Frühlingsbecher. wenn Sie wirklich auf Ihre Arbeit ohne Offensive schauen.",mi
5469,268039,,3192,18044,2015-09-04 22:26:03.953,online,,Schöne Aktion! :-),7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/MehrSport/Leichtathletik,Lavillenie und 18.000 Euro für Grünberg,2015-09-04 22:17:23.000, Es ist ein schöner Job! :-),mi
5483,280826,,3314,26684,2015-09-09 05:39:13.337,online,Gratuliere  ....,"Sie haben es sich ehrlich verdient.
DANKE Marcel Koller.",2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/Euro2016/GruppeF/Nationalteam,Mit einer Gala in die Glückseligkeit,2015-09-08 23:09:41.000,"Feiern.... Es ist wahr, dass sie sicher sind, ihnen treu zu sein.  HELLO ZU Mariki Koller.",mi
6098,385301,385269.0,4501,21597,2015-10-20 13:37:11.377,online,,Ich orientiere mich nach der Erschaffung der Welt: Vor ca. 6000 Jahren :-))))),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Wissenschaft/zeit/Archaeologie,Unbekanntes Fragment des Gilgamesch-Epos entdeckt,2015-10-17 18:00:00.000, Ich bearbeite mich hinter der Weltstruktur: vor fast 6000 Jahren :-)))),mi
6187,423067,423065.0,4992,13230,2015-10-31 21:54:14.030,online,,"Vielen Dank! OK, ich kann nachvollziehen, wieso man an Cheats denkt, wenn Bob Ross einen Farbpatzen mit drei Pinselbewegungen in ein Bergmassiv verwandelt :-)

Und Valve ist sogar mir ein Begriff ;-)",3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Webvermischtes,Bob-Ross-Marathon begeistert Netz,2015-10-31 15:01:55.000," Vielen Dank! JA, ich weiß, was Sie von Betrug halten, wenn Bob Roiro die Seifenfarbe wechselt und der drei Pinsel ins Bergmikroskop bewegt :-)    Und selbst wenn es ein Getränk ist, ist es ein Wort für mich ;-)",mi
7098,456982,456981.0,5406,23991,2015-11-13 00:08:09.300,online,,"Schöner scheiss, gute besserung *daumendrück*",8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/User/Userforum,Off-Topic-Forum #65,2015-11-11 23:02:51.000," Schöne Arbeit, gute Reinigung *Drücken-Daumen*",mi
7133,474177,474171.0,5585,5177,2015-11-18 18:40:45.617,online,,wunderbar! Es tut sich etwas. Federer schlägt Djokovic und Nadal ist bei diesem Turnier wieder zurück.,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Tennis/ATPFinale,Nadal locker über Hürde Murray ins Halbfinale,2015-11-18 17:15:27.000, es ist wunderbar! Irgendetwas ist in Kraft. Es gibt ein Zittern von Garden und Alexandria in diesem Gegner.,mi
7159,485370,,5727,30652,2015-11-23 17:55:21.317,online,,"Gratulation und weiter viel Erfolg! Coole Geschichte und keine schlechte Erfahrung hinsichtlich beruflicher Zukunft.

Auch wenn ich diese Form der Unterhaltung nicht konsumiere ist das, was der Junge macht besser und sinnvoller, als so mancher Ferialjob bzw. so manches Praktikum aus meiner Schul-/Studienzeit.",13,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Games,"18 Jahre, 325.000 Youtube-Fans: Wie Venicraft zu Österreichs populärstem Gamer wurde",2015-11-23 10:39:57.000," Herzlichen Glückwunsch an Sie und weiterhin erfolgreich sein! Es ist eine ruhige Geschichte und es ist keine schlechte Erfahrung über die zukünftigen Berufstätigen.    Auch wenn ich diesen Unterhaltungsstaat nicht verbringe, ist es besser, und es ist deutlich wahrscheinlicher, dass der junge Mann viele Doppeljobs oder Studenten aus meiner Schul-/Studienzeit gearbeitet hat.",mi
7522,498398,,5899,2744,2015-11-29 10:20:27.353,online,,Dann kann ich endlich die GIS abmelden!,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Telekommunikation,Kabelbetreiber drehen 2016 analoges Fernsehsignal komplett ab,2015-11-29 09:56:27.000, Dann kann ich mehr als GIS abonnieren!,mi
7571,530989,,6282,21212,2015-12-10 13:11:31.023,online,Nr. 3 ist der Traum eines jeden Kindskopfs!!!,"Wenn ich groß bin, mach ich das auch mal!",6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Webvermischtes,"Youtube-Hits 2015: Kinder, Bälle und gemeine Tweets gegen Obama",2015-12-10 07:45:27.000,"Nr. 3 Kind träumen!!! Wenn ich toll bin, werde ich es tun!",mi
8189,666997,,7928,20005,2016-02-02 23:22:03.347,online,,"Also ich spiele die Serie seit Ufo Enemy Unknown aus dem Jahre 1994.
Wenn ich an all die Zeit denke, die ich damit verbracht habe...

Einfach wunderbar, hätte nichts sinnvolleres machen können.
Freue mich auf XCOM2 wie ein Kind auf Weihnachtsgeschenke.",8,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Games/GamesRezensionen,"""XCOM 2"": Außerirdische Wertungen für das Sci-Fi-Strategiespiel",2016-02-02 10:32:14.000," So habe ich die Serie seit Ufo Enemy Unknown im Jahr 1994 gespielt.  Erinnern sie mir an die ganze Zeit, die ich verbracht habe...    Es ist erstaunlich, niemand hat etwas damit zu tun.  Freuen Sie sich auf XCOM2 wie ein Kind auf Weihnachtsgeschenke.",mi
8237,694601,,8297,28512,2016-02-12 18:31:20.890,online,,Wie lautet eigentlich das Hashtag? #DateGate? :-D,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Netzpolitik/ITSecurity,Kurioser Datumsfehler schickt iPhones ins Nirwana,2016-02-12 11:57:55.000, Was ist das Zeichen? #DateGate? :-D,mi
8327,735159,,8788,13746,2016-02-25 22:06:07.833,online,,"Extrem gutes Interview.
Endliche jemand, der Frau Merkel widerspricht - und das nicht auf dem Niveau eines Orban.
Ich bin wirklich beeindruckt, was er sagt hat einfach Hand und Fuß.",8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik,EU gibt sich noch zehn Tage für Ende des Durchwinkens,2016-02-25 17:46:06.540," Sehr gutes Interview.  Am Ende, jemand, der mit Knows Advanced nicht einverstanden war - nicht auf Orbans Ebene.  Ich bin wirklich überrascht zu sagen, dass er eine Hand und einen Fuß hat.",mi
8568,829713,,9948,29823,2016-03-31 08:51:37.037,online,,ausgezeichnet *tschickpause*,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/User/Userforum,Off-Topic-Forum #74,2016-03-26 00:54:08.000, werden *tschickpause*,mi
8572,829727,829726.0,9948,18567,2016-04-14 01:56:37.613,online,,Bin auch in echt stark. Komm zu einem OTF-Treffen und ich tu mit dir armdrücken tun^^,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/User/Userforum,Off-Topic-Forum #74,2016-03-26 00:54:08.000," Und ich bin sehr stark. Kommen Sie zu einem OTF-Meeting und ich werde mit Ihnen mit den Druckgrenzen arbeiten""",mi
8640,866194,,10315,2409,2016-04-10 17:25:27.567,online,,Beim 1:0 einfach ein Musterbeispiel unglaublich schnellen Umschaltspiels. Extrem schnell im Kopf von Drinkwater. Innerhalb weniger Sekunden das ganze Feld bis zum schlussendlich erfolgreichen Abschluss überbrückt.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/FussballInternational/Premierleague,2:0 – Leicester marschiert weiter,2016-04-10 16:40:07.000, Beim 1:0 ist es nur eine hübsche Art und Weise eines sehr schnellen Transferspiels. Drinkwaters Kopf war sehr schnell. Innerhalb weniger Sekunden wurde das gesamte Feld bis zum letzten Ende aufgehoben.,mi
8656,875402,,10403,24984,2016-04-13 08:36:53.910,online,,"Wow , von den grossen fussballnationen nur Spanien nicht dabei, von den kleineren nur Kroatien und Österreich dabei.

Der öfb macht zzt einiges richtig.",5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/Euro2016/GruppeF/Nationalteam/nationalnachwuchs,U19 bei EM gegen große Namen,2016-04-12 19:58:59.000," Verkostung , der großen Fußball-Community, ist nicht nur hier in Spanien, die am wenigsten von Koroatia und Österreich.    Vieles hängt mit der Arbeit der Geschichte zusammen.",mi
8681,884285,,10531,21048,2016-04-16 13:38:43.723,online,,"wieder ein schritt nach vorne!  schläge u länge sitzen heut wie in alten zeiten,  murray allerdings bis jetzt sehr stark.",0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Tennis,Federer im Monte-Carlo-Viertelfinale out,2016-04-15 17:59:26.000," lassen Sie mehr vorwärts marschieren!  Heute war es eine lange Zeit, um mit denen der Nephes zu blasen, aber der Witz wird sehr stark sein.",mi
8729,907656,,10834,10048,2016-04-25 08:48:55.813,online,,"Die Säulen der Erde - Ken Follett

Endlich konnte ich mich durchringen damit zu beginnen - soweit grandios :-)",2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,Newsroom/Kultur/Literatur/LiteraturforumUSER,Welche Bücher liegen bei Ihnen auf dem Nachttisch?,2016-04-21 15:44:31.000," The Post of The Earth - The End sagt, dass Ken Follett dort starten kann - mit einer Kopie :-)",mi
8857,962404,,11529,12597,2016-05-14 19:28:00.327,online,,passt - und jetzt soll atletico bitte noch die CL gewinnen :),53,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/FussballInternational/PrimeraDivision,FC Barcelona zum 24. Mal spanischer Meister,2016-05-14 18:55:21.000, fit - und jetzt müssen Eltern die CL-:),mi
3401,14217,14216.0,196,8801,2015-06-05 11:14:16.240,online,,"du kannst sie auch ausdrucken und unters Kopfpolster legen, dann kannst du dich jeden Morgen daran erfreuen. Bei mir hängt sie im Büro an der Wand, nur zur Sicherheit, falls das Internet mal ausfallen sollte.",2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/Euro2016/GruppeF/Nationalteam,Weltranglistenhoch für den ÖFB,2015-06-04 13:09:35.000," Sie können es auch drucken und unter den Teppich des Kopfes legen, so dass Sie jeden Morgen genießen können. Bei mir hängt er an der Tür zum Büro, aber aus Sicherheitsgründen nur das Internet.",sm
3696,39543,,579,3083,2015-06-16 10:02:05.917,online,,"da waren schon ein paar schmankerl dabei in der federerpartie. schad, dass er den sitztennis-ballwechsel nicht gewonnen hat;)",0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Tennis,Andreas Haider-Maurer scheitert in Halle,2015-06-15 16:06:06.000, Es waren ein paar schöne Leute im Spiel. Er hat den Hockerball nicht gewonnen;),sm
5324,181151,181150.0,2239,4977,2015-08-04 19:17:43.780,online,,"Na da sind wir nach einigen Stunden sogar noch einen grünen Zweig gekommen ;)

Wünsche noch einen schönen Abend

PS: von unwidersprochen war nicht die Rede",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Netzpolitik/Hasspostings,"Shitstorm gegen Post ausgelöst, dann bedroht: Vom Hass im Netz",2015-08-04 05:30:00.000," Jetzt, nach ein paar Stunden, kamen wir zu einem grünen Zweig;)    Hallo noch ein guter abendliches PS: kein Gespräch übersetzt",sm
5388,217530,,2613,27682,2015-08-18 20:55:07.053,online,,geil. wenn ich nur 40 jahre jünger  wär...,7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/MehrSport/Bewegungstrends,Parkour: Die Stadt springend und kletternd überwinden,2015-08-18 11:25:02.000," nett. Es war nur 40 Jahre, als ich klein war...",sm
5457,264283,264282.0,3133,26239,2015-09-03 13:41:15.970,online,,"...mit altach zwei mal knapp am aufstieg gescheitert, mit grödig aufgestiegen und als aufsteiger für die europa league qualifiziert und mit salzburg den meistertiel und cupsieg geholt. super vita eigentlich, wenn man sich seinen werdegang nüchtern und ohne vorurteile ansieht.",12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/FussballInternational,Adi Hütter trainiert Young Boys Bern,2015-09-03 10:43:18.000," ... Mit dem Altach zweimal erfolgreich auf dem Ski, mit dem Grodig, der auftauchte und sich als Star für die Europa League und den Lautiel und den Cup qualifizierte. Beste Geschichte, wenn Sie Ihre Arbeit mit Umsicht und ohne Vorurteile betrachten.",sm
5469,268039,,3192,18044,2015-09-04 22:26:03.953,online,,Schöne Aktion! :-),7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/MehrSport/Leichtathletik,Lavillenie und 18.000 Euro für Grünberg,2015-09-04 22:17:23.000, Wunderbare Aktion! :-),sm
5483,280826,,3314,26684,2015-09-09 05:39:13.337,online,Gratuliere  ....,"Sie haben es sich ehrlich verdient.
DANKE Marcel Koller.",2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/Euro2016/GruppeF/Nationalteam,Mit einer Gala in die Glückseligkeit,2015-09-08 23:09:41.000,Herzlichen glückwunsch... Sie waren es wirklich wert.  DANKE Marcel Koller.,sm
6098,385301,385269.0,4501,21597,2015-10-20 13:37:11.377,online,,Ich orientiere mich nach der Erschaffung der Welt: Vor ca. 6000 Jahren :-))))),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Wissenschaft/zeit/Archaeologie,Unbekanntes Fragment des Gilgamesch-Epos entdeckt,2015-10-17 18:00:00.000, Ich habe mich auf die Erschaffung der Welt gerichtet: Vor etwa 6000 Jahren:-)),sm
6187,423067,423065.0,4992,13230,2015-10-31 21:54:14.030,online,,"Vielen Dank! OK, ich kann nachvollziehen, wieso man an Cheats denkt, wenn Bob Ross einen Farbpatzen mit drei Pinselbewegungen in ein Bergmassiv verwandelt :-)

Und Valve ist sogar mir ein Begriff ;-)",3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Webvermischtes,Bob-Ross-Marathon begeistert Netz,2015-10-31 15:01:55.000," Vielen Dank! OK, ich kann verstehen, warum Sie an Betrug denken, als Bob Ross einen Stift in drei Säcken in einem Magalu Hill beschrieb:-)    Und das Ventil soll mir eine Aussage sein;-)",sm
7098,456982,456981.0,5406,23991,2015-11-13 00:08:09.300,online,,"Schöner scheiss, gute besserung *daumendrück*",8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/User/Userforum,Off-Topic-Forum #65,2015-11-11 23:02:51.000," Gute Siti, Verbessern * * Der Daumenbereich *",sm
7133,474177,474171.0,5585,5177,2015-11-18 18:40:45.617,online,,wunderbar! Es tut sich etwas. Federer schlägt Djokovic und Nadal ist bei diesem Turnier wieder zurück.,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Tennis/ATPFinale,Nadal locker über Hürde Murray ins Halbfinale,2015-11-18 17:15:27.000, Schön! Es tut sich etwas. Die Rückkehr zu diesem Wettbewerb hat keinen Nain-Wettbewerb.,sm
7159,485370,,5727,30652,2015-11-23 17:55:21.317,online,,"Gratulation und weiter viel Erfolg! Coole Geschichte und keine schlechte Erfahrung hinsichtlich beruflicher Zukunft.

Auch wenn ich diese Form der Unterhaltung nicht konsumiere ist das, was der Junge macht besser und sinnvoller, als so mancher Ferialjob bzw. so manches Praktikum aus meiner Schul-/Studienzeit.",13,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Games,"18 Jahre, 325.000 Youtube-Fans: Wie Venicraft zu Österreichs populärstem Gamer wurde",2015-11-23 10:39:57.000," Lob und weiter erfolgreich! Es ist eine gute Geschichte, aber keine schlechte Erfahrung auf der Bühne einer professionellen Zukunft.    Auch wenn ich diese Art von Unterhaltung nicht benutze, ist das, was das Kind tun wird, besser und aussagekräftiger als die vorübergehendsten oder am meisten getesteten Aufgaben Ihrer Schule/Zeitstudie.",sm
7522,498398,,5899,2744,2015-11-29 10:20:27.353,online,,Dann kann ich endlich die GIS abmelden!,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Telekommunikation,Kabelbetreiber drehen 2016 analoges Fernsehsignal komplett ab,2015-11-29 09:56:27.000, Dann könnte ich die Registrierung von GIS ANALYST entfernen!,sm
7571,530989,,6282,21212,2015-12-10 13:11:31.023,online,Nr. 3 ist der Traum eines jeden Kindskopfs!!!,"Wenn ich groß bin, mach ich das auch mal!",6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Webvermischtes,"Youtube-Hits 2015: Kinder, Bälle und gemeine Tweets gegen Obama",2015-12-10 07:45:27.000,"Nein. 3 Das ist der Traum aller Kinder!!! Wenn ich älter bin, mache ich es!",sm
8189,666997,,7928,20005,2016-02-02 23:22:03.347,online,,"Also ich spiele die Serie seit Ufo Enemy Unknown aus dem Jahre 1994.
Wenn ich an all die Zeit denke, die ich damit verbracht habe...

Einfach wunderbar, hätte nichts sinnvolleres machen können.
Freue mich auf XCOM2 wie ein Kind auf Weihnachtsgeschenke.",8,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Games/GamesRezensionen,"""XCOM 2"": Außerirdische Wertungen für das Sci-Fi-Strategiespiel",2016-02-02 10:32:14.000," Also tippte ich den Zeitplan seit dem Ufo-Feind unbekannt bis 1994.  Wenn ich an jedes Mal denke, wenn ich es verbracht habe...    Wunderbar, nichts ist sinnvoller.  Freuen Sie sich auf XCOM2 als Kind auf Weihnachtsgeschenke.",sm
8237,694601,,8297,28512,2016-02-12 18:31:20.890,online,,Wie lautet eigentlich das Hashtag? #DateGate? :-D,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Web/Netzpolitik/ITSecurity,Kurioser Datumsfehler schickt iPhones ins Nirwana,2016-02-12 11:57:55.000, Was ist ein Hashtag? #DateGate? :-D,sm
8327,735159,,8788,13746,2016-02-25 22:06:07.833,online,,"Extrem gutes Interview.
Endliche jemand, der Frau Merkel widerspricht - und das nicht auf dem Niveau eines Orban.
Ich bin wirklich beeindruckt, was er sagt hat einfach Hand und Fuß.",8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik,EU gibt sich noch zehn Tage für Ende des Durchwinkens,2016-02-25 17:46:06.540," Bestes Interview.  Schließlich ist jemand, der nicht mit Ihrem Begleiter einverstanden ist - nicht ist die Position eines Restaurants.  Ich bin so beeindruckt von seinen Geschichten, dass er seine Hand und sein Bein hat.",sm
8568,829713,,9948,29823,2016-03-31 08:51:37.037,online,,ausgezeichnet *tschickpause*,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/User/Userforum,Off-Topic-Forum #74,2016-03-26 00:54:08.000, Beste * * Tschicksuse *,sm
8572,829727,829726.0,9948,18567,2016-04-14 01:56:37.613,online,,Bin auch in echt stark. Komm zu einem OTF-Treffen und ich tu mit dir armdrücken tun^^,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/User/Userforum,Off-Topic-Forum #74,2016-03-26 00:54:08.000," Ich bin so stark. Kommen Sie zu einem Treffen IF Ich werde Ihnen das Skript der Hand geben """,sm
8640,866194,,10315,2409,2016-04-10 17:25:27.567,online,,Beim 1:0 einfach ein Musterbeispiel unglaublich schnellen Umschaltspiels. Extrem schnell im Kopf von Drinkwater. Innerhalb weniger Sekunden das ganze Feld bis zum schlussendlich erfolgreichen Abschluss überbrückt.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/FussballInternational/Premierleague,2:0 – Leicester marschiert weiter,2016-04-10 16:40:07.000, Beim 1:0 wird nur ein primäres Beispiel eines Spiels sehr schnell ausgetauscht. Es ist wirklich schnell zu Drinkwater. Innerhalb weniger Sekunden ist die gesamte Gruppe mit dem letzten Abschluss verknüpft.,sm
8656,875402,,10403,24984,2016-04-13 08:36:53.910,online,,"Wow , von den grossen fussballnationen nur Spanien nicht dabei, von den kleineren nur Kroatien und Österreich dabei.

Der öfb macht zzt einiges richtig.",5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/Euro2016/GruppeF/Nationalteam/nationalnachwuchs,U19 bei EM gegen große Namen,2016-04-12 19:58:59.000," Oh, das große Fußballland ist nicht nur Spanien, das kleine kroatische und Österreich.    Das Oing tut viele Dinge.",sm
8681,884285,,10531,21048,2016-04-16 13:38:43.723,online,,"wieder ein schritt nach vorne!  schläge u länge sitzen heut wie in alten zeiten,  murray allerdings bis jetzt sehr stark.",0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Tennis,Federer im Monte-Carlo-Viertelfinale out,2016-04-15 17:59:26.000," Treten Sie wieder vorwärts!  Die Länge des Typs ist jetzt so lang wie in der Vergangenheit, aber Murray ist sehr stark.",sm
8729,907656,,10834,10048,2016-04-25 08:48:55.813,online,,"Die Säulen der Erde - Ken Follett

Endlich konnte ich mich durchringen damit zu beginnen - soweit grandios :-)",2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,Newsroom/Kultur/Literatur/LiteraturforumUSER,Welche Bücher liegen bei Ihnen auf dem Nachttisch?,2016-04-21 15:44:31.000," Die Säulen der Welt-schließlich Follett kann beginnen, so weit wie möglich zu bekommen:-)",sm
8857,962404,,11529,12597,2016-05-14 19:28:00.327,online,,passt - und jetzt soll atletico bitte noch die CL gewinnen :),53,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Newsroom/Sport/Fussball/FussballInternational/PrimeraDivision,FC Barcelona zum 24. Mal spanischer Meister,2016-05-14 18:55:21.000, Dress for-and now sollte gewinnen:),sm
